,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_time_unit,pert_itime,distil_id
264303,HOG002_A549_24H:BRD-K15108141-001-01-7:0.005,BRD-K15108141,gemcitabine,trt_cp,A549,0.005,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I10|HOG002_A549_24H_X2_F1B10:I10|HOG002_A549_24H_X3_F1B10:I10
264304,HOG002_A549_24H:BRD-K15108141-001-01-7:0.0152,BRD-K15108141,gemcitabine,trt_cp,A549,0.0152,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I09|HOG002_A549_24H_X2_F1B10:I09|HOG002_A549_24H_X3_F1B10:I09
264305,HOG002_A549_24H:BRD-K15108141-001-01-7:0.0457,BRD-K15108141,gemcitabine,trt_cp,A549,0.0457,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I08|HOG002_A549_24H_X2_F1B10:I08|HOG002_A549_24H_X3_F1B10:I08
264306,HOG002_A549_24H:BRD-K15108141-001-01-7:0.13704,BRD-K15108141,gemcitabine,trt_cp,A549,0.13704,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I07|HOG002_A549_24H_X2_F1B10:I07|HOG002_A549_24H_X3_F1B10:I07
264307,HOG002_A549_24H:BRD-K15108141-001-01-7:0.4111,BRD-K15108141,gemcitabine,trt_cp,A549,0.4111,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I06|HOG002_A549_24H_X2_F1B10:I06|HOG002_A549_24H_X3_F1B10:I06
264308,HOG002_A549_24H:BRD-K15108141-001-01-7:1.2333,BRD-K15108141,gemcitabine,trt_cp,A549,1.2333,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I05|HOG002_A549_24H_X2_F1B10:I05|HOG002_A549_24H_X3_F1B10:I05
264309,HOG002_A549_24H:BRD-K15108141-001-01-7:11.1,BRD-K15108141,gemcitabine,trt_cp,A549,11.1,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I03|HOG002_A549_24H_X2_F1B10:I03|HOG002_A549_24H_X3_F1B10:I03
264310,HOG002_A549_24H:BRD-K15108141-001-01-7:3.7,BRD-K15108141,gemcitabine,trt_cp,A549,3.7,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:I04|HOG002_A549_24H_X2_F1B10:I04
264329,HOG002_A549_24H:BRD-K18910433-001-19-2:0.0015,BRD-K18910433,estradiol,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H22|HOG002_A549_24H_X2_F1B10:H22|HOG002_A549_24H_X3_F1B10:H22
264330,HOG002_A549_24H:BRD-K18910433-001-19-2:0.0045,BRD-K18910433,estradiol,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H21|HOG002_A549_24H_X2_F1B10:H21|HOG002_A549_24H_X3_F1B10:H21
264331,HOG002_A549_24H:BRD-K18910433-001-19-2:0.013,BRD-K18910433,estradiol,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H20|HOG002_A549_24H_X2_F1B10:H20|HOG002_A549_24H_X3_F1B10:H20
264332,HOG002_A549_24H:BRD-K18910433-001-19-2:0.0412,BRD-K18910433,estradiol,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H19|HOG002_A549_24H_X2_F1B10:H19|HOG002_A549_24H_X3_F1B10:H19
264333,HOG002_A549_24H:BRD-K18910433-001-19-2:0.1235,BRD-K18910433,estradiol,trt_cp,A549,0.1235,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H18|HOG002_A549_24H_X2_F1B10:H18|HOG002_A549_24H_X3_F1B10:H18
264334,HOG002_A549_24H:BRD-K18910433-001-19-2:0.3704,BRD-K18910433,estradiol,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H17|HOG002_A549_24H_X2_F1B10:H17|HOG002_A549_24H_X3_F1B10:H17
264335,HOG002_A549_24H:BRD-K18910433-001-19-2:1.1111,BRD-K18910433,estradiol,trt_cp,A549,1.1111,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H16|HOG002_A549_24H_X2_F1B10:H16|HOG002_A549_24H_X3_F1B10:H16
264336,HOG002_A549_24H:BRD-K18910433-001-19-2:10,BRD-K18910433,estradiol,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H14|HOG002_A549_24H_X2_F1B10:H14|HOG002_A549_24H_X3_F1B10:H14
264337,HOG002_A549_24H:BRD-K18910433-001-19-2:3.3333,BRD-K18910433,estradiol,trt_cp,A549,3.3333,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:H15|HOG002_A549_24H_X2_F1B10:H15|HOG002_A549_24H_X3_F1B10:H15
264338,HOG002_A549_24H:BRD-K20755323-001-02-6:0.0015,BRD-K20755323,SKI-II,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B11|HOG002_A549_24H_X2_F1B10:B11|HOG002_A549_24H_X3_F1B10:B11
264339,HOG002_A549_24H:BRD-K20755323-001-02-6:0.0045,BRD-K20755323,SKI-II,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B10|HOG002_A549_24H_X2_F1B10:B10|HOG002_A549_24H_X3_F1B10:B10
264340,HOG002_A549_24H:BRD-K20755323-001-02-6:0.013,BRD-K20755323,SKI-II,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B09|HOG002_A549_24H_X2_F1B10:B09|HOG002_A549_24H_X3_F1B10:B09
264341,HOG002_A549_24H:BRD-K20755323-001-02-6:0.0412,BRD-K20755323,SKI-II,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B08|HOG002_A549_24H_X2_F1B10:B08|HOG002_A549_24H_X3_F1B10:B08
264342,HOG002_A549_24H:BRD-K20755323-001-02-6:0.1234,BRD-K20755323,SKI-II,trt_cp,A549,0.1234,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B07|HOG002_A549_24H_X2_F1B10:B07|HOG002_A549_24H_X3_F1B10:B07
264343,HOG002_A549_24H:BRD-K20755323-001-02-6:0.3704,BRD-K20755323,SKI-II,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B06|HOG002_A549_24H_X2_F1B10:B06|HOG002_A549_24H_X3_F1B10:B06
264344,HOG002_A549_24H:BRD-K20755323-001-02-6:1.1111,BRD-K20755323,SKI-II,trt_cp,A549,1.1111,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B05|HOG002_A549_24H_X2_F1B10:B05|HOG002_A549_24H_X3_F1B10:B05
264345,HOG002_A549_24H:BRD-K20755323-001-02-6:10,BRD-K20755323,SKI-II,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B03|HOG002_A549_24H_X2_F1B10:B03|HOG002_A549_24H_X3_F1B10:B03
264346,HOG002_A549_24H:BRD-K20755323-001-02-6:3.3333,BRD-K20755323,SKI-II,trt_cp,A549,3.3333,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:B04|HOG002_A549_24H_X2_F1B10:B04|HOG002_A549_24H_X3_F1B10:B04
264347,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0015,BRD-K21680192,mitoxantrone,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D22|HOG002_A549_24H_X2_F1B10:D22|HOG002_A549_24H_X3_F1B10:D22
264348,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0045,BRD-K21680192,mitoxantrone,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D21|HOG002_A549_24H_X2_F1B10:D21|HOG002_A549_24H_X3_F1B10:D21
264349,HOG002_A549_24H:BRD-K21680192-300-10-2:0.013,BRD-K21680192,mitoxantrone,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D20|HOG002_A549_24H_X2_F1B10:D20|HOG002_A549_24H_X3_F1B10:D20
264350,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0412,BRD-K21680192,mitoxantrone,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D19|HOG002_A549_24H_X2_F1B10:D19|HOG002_A549_24H_X3_F1B10:D19
264351,HOG002_A549_24H:BRD-K21680192-300-10-2:0.1234,BRD-K21680192,mitoxantrone,trt_cp,A549,0.1234,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D18|HOG002_A549_24H_X2_F1B10:D18|HOG002_A549_24H_X3_F1B10:D18
264352,HOG002_A549_24H:BRD-K21680192-300-10-2:0.3704,BRD-K21680192,mitoxantrone,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D17|HOG002_A549_24H_X2_F1B10:D17|HOG002_A549_24H_X3_F1B10:D17
264353,HOG002_A549_24H:BRD-K21680192-300-10-2:1.11,BRD-K21680192,mitoxantrone,trt_cp,A549,1.11,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D16|HOG002_A549_24H_X2_F1B10:D16|HOG002_A549_24H_X3_F1B10:D16
264354,HOG002_A549_24H:BRD-K21680192-300-10-2:10,BRD-K21680192,mitoxantrone,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D14|HOG002_A549_24H_X2_F1B10:D14|HOG002_A549_24H_X3_F1B10:D14
264355,HOG002_A549_24H:BRD-K21680192-300-10-2:3.33,BRD-K21680192,mitoxantrone,trt_cp,A549,3.33,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:D15|HOG002_A549_24H_X2_F1B10:D15|HOG002_A549_24H_X3_F1B10:D15
264356,HOG002_A549_24H:BRD-K27305650-001-10-9:0.0015,BRD-K27305650,LY-294002,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G22|HOG002_A549_24H_X2_F1B10:G22|HOG002_A549_24H_X3_F1B10:G22
264357,HOG002_A549_24H:BRD-K27305650-001-10-9:0.0045,BRD-K27305650,LY-294002,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G21|HOG002_A549_24H_X2_F1B10:G21|HOG002_A549_24H_X3_F1B10:G21
264358,HOG002_A549_24H:BRD-K27305650-001-10-9:0.013,BRD-K27305650,LY-294002,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G20|HOG002_A549_24H_X2_F1B10:G20
264359,HOG002_A549_24H:BRD-K27305650-001-10-9:0.0412,BRD-K27305650,LY-294002,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G19|HOG002_A549_24H_X2_F1B10:G19|HOG002_A549_24H_X3_F1B10:G19
264360,HOG002_A549_24H:BRD-K27305650-001-10-9:0.1235,BRD-K27305650,LY-294002,trt_cp,A549,0.1235,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G18|HOG002_A549_24H_X2_F1B10:G18|HOG002_A549_24H_X3_F1B10:G18
264361,HOG002_A549_24H:BRD-K27305650-001-10-9:0.3704,BRD-K27305650,LY-294002,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G17|HOG002_A549_24H_X2_F1B10:G17|HOG002_A549_24H_X3_F1B10:G17
264362,HOG002_A549_24H:BRD-K27305650-001-10-9:1.1111,BRD-K27305650,LY-294002,trt_cp,A549,1.1111,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G16|HOG002_A549_24H_X2_F1B10:G16|HOG002_A549_24H_X3_F1B10:G16
264363,HOG002_A549_24H:BRD-K27305650-001-10-9:10,BRD-K27305650,LY-294002,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G14|HOG002_A549_24H_X2_F1B10:G14|HOG002_A549_24H_X3_F1B10:G14
264364,HOG002_A549_24H:BRD-K27305650-001-10-9:3.3333,BRD-K27305650,LY-294002,trt_cp,A549,3.3333,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:G15|HOG002_A549_24H_X2_F1B10:G15|HOG002_A549_24H_X3_F1B10:G15
264401,HOG002_A549_24H:BRD-K41859756-001-01-9:0.0015,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F11|HOG002_A549_24H_X2_F1B10:F11|HOG002_A549_24H_X3_F1B10:F11
264402,HOG002_A549_24H:BRD-K41859756-001-01-9:0.0045,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F10|HOG002_A549_24H_X2_F1B10:F10|HOG002_A549_24H_X3_F1B10:F10
264403,HOG002_A549_24H:BRD-K41859756-001-01-9:0.013,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F09|HOG002_A549_24H_X2_F1B10:F09|HOG002_A549_24H_X3_F1B10:F09
264404,HOG002_A549_24H:BRD-K41859756-001-01-9:0.0412,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F08|HOG002_A549_24H_X2_F1B10:F08|HOG002_A549_24H_X3_F1B10:F08
264405,HOG002_A549_24H:BRD-K41859756-001-01-9:0.1234,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.1234,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F07|HOG002_A549_24H_X2_F1B10:F07|HOG002_A549_24H_X3_F1B10:F07
264406,HOG002_A549_24H:BRD-K41859756-001-01-9:0.3704,BRD-K41859756,NVP-AUY922,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F06|HOG002_A549_24H_X2_F1B10:F06|HOG002_A549_24H_X3_F1B10:F06
264407,HOG002_A549_24H:BRD-K41859756-001-01-9:1.11,BRD-K41859756,NVP-AUY922,trt_cp,A549,1.11,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F05|HOG002_A549_24H_X2_F1B10:F05|HOG002_A549_24H_X3_F1B10:F05
264408,HOG002_A549_24H:BRD-K41859756-001-01-9:10,BRD-K41859756,NVP-AUY922,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F03|HOG002_A549_24H_X2_F1B10:F03|HOG002_A549_24H_X3_F1B10:F03
264409,HOG002_A549_24H:BRD-K41859756-001-01-9:3.33,BRD-K41859756,NVP-AUY922,trt_cp,A549,3.33,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:F04|HOG002_A549_24H_X2_F1B10:F04|HOG002_A549_24H_X3_F1B10:F04
264419,HOG002_A549_24H:BRD-K71879491-001-22-6:0.0015,BRD-K71879491,tretinoin,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C22|HOG002_A549_24H_X2_F1B10:C22|HOG002_A549_24H_X3_F1B10:C22
264420,HOG002_A549_24H:BRD-K71879491-001-22-6:0.0045,BRD-K71879491,tretinoin,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C21|HOG002_A549_24H_X2_F1B10:C21|HOG002_A549_24H_X3_F1B10:C21
264421,HOG002_A549_24H:BRD-K71879491-001-22-6:0.013,BRD-K71879491,tretinoin,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C20|HOG002_A549_24H_X2_F1B10:C20|HOG002_A549_24H_X3_F1B10:C20
264422,HOG002_A549_24H:BRD-K71879491-001-22-6:0.0412,BRD-K71879491,tretinoin,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C19|HOG002_A549_24H_X2_F1B10:C19|HOG002_A549_24H_X3_F1B10:C19
264423,HOG002_A549_24H:BRD-K71879491-001-22-6:0.1234,BRD-K71879491,tretinoin,trt_cp,A549,0.1234,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C18|HOG002_A549_24H_X2_F1B10:C18|HOG002_A549_24H_X3_F1B10:C18
264424,HOG002_A549_24H:BRD-K71879491-001-22-6:0.3704,BRD-K71879491,tretinoin,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C17|HOG002_A549_24H_X2_F1B10:C17|HOG002_A549_24H_X3_F1B10:C17
264425,HOG002_A549_24H:BRD-K71879491-001-22-6:1.1111,BRD-K71879491,tretinoin,trt_cp,A549,1.1111,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C16|HOG002_A549_24H_X2_F1B10:C16|HOG002_A549_24H_X3_F1B10:C16
264426,HOG002_A549_24H:BRD-K71879491-001-22-6:10,BRD-K71879491,tretinoin,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C14|HOG002_A549_24H_X2_F1B10:C14|HOG002_A549_24H_X3_F1B10:C14
264427,HOG002_A549_24H:BRD-K71879491-001-22-6:3.3333,BRD-K71879491,tretinoin,trt_cp,A549,3.3333,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:C15|HOG002_A549_24H_X2_F1B10:C15|HOG002_A549_24H_X3_F1B10:C15
264437,HOG002_A549_24H:BRD-K81418486-001-32-7:0.0015,BRD-K81418486,vorinostat,trt_cp,A549,0.0015,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N22|HOG002_A549_24H_X2_F1B10:N22|HOG002_A549_24H_X3_F1B10:N22
264438,HOG002_A549_24H:BRD-K81418486-001-32-7:0.0045,BRD-K81418486,vorinostat,trt_cp,A549,0.0045,µM,1 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N21|HOG002_A549_24H_X2_F1B10:N21
264439,HOG002_A549_24H:BRD-K81418486-001-32-7:0.013,BRD-K81418486,vorinostat,trt_cp,A549,0.013,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N20|HOG002_A549_24H_X2_F1B10:N20|HOG002_A549_24H_X3_F1B10:N20
264440,HOG002_A549_24H:BRD-K81418486-001-32-7:0.0412,BRD-K81418486,vorinostat,trt_cp,A549,0.0412,µM,10 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N19|HOG002_A549_24H_X2_F1B10:N19|HOG002_A549_24H_X3_F1B10:N19
264441,HOG002_A549_24H:BRD-K81418486-001-32-7:0.1235,BRD-K81418486,vorinostat,trt_cp,A549,0.1235,µM,100 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N18|HOG002_A549_24H_X2_F1B10:N18|HOG002_A549_24H_X3_F1B10:N18
264442,HOG002_A549_24H:BRD-K81418486-001-32-7:0.3704,BRD-K81418486,vorinostat,trt_cp,A549,0.3704,µM,500 nM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N17|HOG002_A549_24H_X2_F1B10:N17|HOG002_A549_24H_X3_F1B10:N17
264443,HOG002_A549_24H:BRD-K81418486-001-32-7:1.11,BRD-K81418486,vorinostat,trt_cp,A549,1.11,µM,1 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N16|HOG002_A549_24H_X2_F1B10:N16|HOG002_A549_24H_X3_F1B10:N16
264444,HOG002_A549_24H:BRD-K81418486-001-32-7:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N14|HOG002_A549_24H_X2_F1B10:N14|HOG002_A549_24H_X3_F1B10:N14
264445,HOG002_A549_24H:BRD-K81418486-001-32-7:3.33,BRD-K81418486,vorinostat,trt_cp,A549,3.33,µM,3 µM,24,h,24 h,HOG002_A549_24H_X1_F1B10:N15|HOG002_A549_24H_X2_F1B10:N15|HOG002_A549_24H_X3_F1B10:N15
264573,HOG002_A549_6H:BRD-A75409952-001-01-6:0.0015,BRD-A75409952,wortmannin,trt_cp,A549,0.0015,µM,1 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A22|HOG002_A549_6H_X2_F1B10:A22|HOG002_A549_6H_X3_F1B10:A22
264574,HOG002_A549_6H:BRD-A75409952-001-01-6:0.0045,BRD-A75409952,wortmannin,trt_cp,A549,0.0045,µM,1 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A21|HOG002_A549_6H_X2_F1B10:A21|HOG002_A549_6H_X3_F1B10:A21
264575,HOG002_A549_6H:BRD-A75409952-001-01-6:0.013,BRD-A75409952,wortmannin,trt_cp,A549,0.013,µM,10 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A20|HOG002_A549_6H_X2_F1B10:A20|HOG002_A549_6H_X3_F1B10:A20
264576,HOG002_A549_6H:BRD-A75409952-001-01-6:0.1235,BRD-A75409952,wortmannin,trt_cp,A549,0.1235,µM,100 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A18|HOG002_A549_6H_X2_F1B10:A18|HOG002_A549_6H_X3_F1B10:A18
264577,HOG002_A549_6H:BRD-A75409952-001-01-6:0.3704,BRD-A75409952,wortmannin,trt_cp,A549,0.3704,µM,500 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A17|HOG002_A549_6H_X2_F1B10:A17|HOG002_A549_6H_X3_F1B10:A17
264578,HOG002_A549_6H:BRD-A75409952-001-01-6:1.11,BRD-A75409952,wortmannin,trt_cp,A549,1.11,µM,1 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A16|HOG002_A549_6H_X2_F1B10:A16|HOG002_A549_6H_X3_F1B10:A16
264579,HOG002_A549_6H:BRD-A75409952-001-01-6:10,BRD-A75409952,wortmannin,trt_cp,A549,10,µM,10 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A14|HOG002_A549_6H_X2_F1B10:A14|HOG002_A549_6H_X3_F1B10:A14
264580,HOG002_A549_6H:BRD-A75409952-001-01-6:3.33,BRD-A75409952,wortmannin,trt_cp,A549,3.33,µM,3 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:A15|HOG002_A549_6H_X2_F1B10:A15|HOG002_A549_6H_X3_F1B10:A15
264653,HOG002_A549_6H:BRD-K15108141-001-01-7:0.0016,BRD-K15108141,gemcitabine,trt_cp,A549,0.0016,µM,1 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I11|HOG002_A549_6H_X2_F1B10:I11|HOG002_A549_6H_X3_F1B10:I11
264654,HOG002_A549_6H:BRD-K15108141-001-01-7:0.005,BRD-K15108141,gemcitabine,trt_cp,A549,0.005,µM,1 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I10|HOG002_A549_6H_X2_F1B10:I10|HOG002_A549_6H_X3_F1B10:I10
264655,HOG002_A549_6H:BRD-K15108141-001-01-7:0.0152,BRD-K15108141,gemcitabine,trt_cp,A549,0.0152,µM,10 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I09|HOG002_A549_6H_X2_F1B10:I09|HOG002_A549_6H_X3_F1B10:I09
264656,HOG002_A549_6H:BRD-K15108141-001-01-7:0.0457,BRD-K15108141,gemcitabine,trt_cp,A549,0.0457,µM,10 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I08|HOG002_A549_6H_X2_F1B10:I08|HOG002_A549_6H_X3_F1B10:I08
264657,HOG002_A549_6H:BRD-K15108141-001-01-7:0.13704,BRD-K15108141,gemcitabine,trt_cp,A549,0.13704,µM,100 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I07|HOG002_A549_6H_X2_F1B10:I07|HOG002_A549_6H_X3_F1B10:I07
264658,HOG002_A549_6H:BRD-K15108141-001-01-7:0.4111,BRD-K15108141,gemcitabine,trt_cp,A549,0.4111,µM,500 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I06|HOG002_A549_6H_X2_F1B10:I06|HOG002_A549_6H_X3_F1B10:I06
264659,HOG002_A549_6H:BRD-K15108141-001-01-7:1.2333,BRD-K15108141,gemcitabine,trt_cp,A549,1.2333,µM,1 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I05|HOG002_A549_6H_X2_F1B10:I05|HOG002_A549_6H_X3_F1B10:I05
264660,HOG002_A549_6H:BRD-K15108141-001-01-7:11.1,BRD-K15108141,gemcitabine,trt_cp,A549,11.1,µM,10 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I03|HOG002_A549_6H_X2_F1B10:I03|HOG002_A549_6H_X3_F1B10:I03
264661,HOG002_A549_6H:BRD-K15108141-001-01-7:3.7,BRD-K15108141,gemcitabine,trt_cp,A549,3.7,µM,3 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:I04|HOG002_A549_6H_X2_F1B10:I04|HOG002_A549_6H_X3_F1B10:I04
264680,HOG002_A549_6H:BRD-K18910433-001-19-2:0.0015,BRD-K18910433,estradiol,trt_cp,A549,0.0015,µM,1 nM,6,h,6 h,HOG002_A549_6H_X2_F1B10:H22|HOG002_A549_6H_X3_F1B10:H22
264681,HOG002_A549_6H:BRD-K18910433-001-19-2:0.0045,BRD-K18910433,estradiol,trt_cp,A549,0.0045,µM,1 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H21|HOG002_A549_6H_X2_F1B10:H21|HOG002_A549_6H_X3_F1B10:H21
264682,HOG002_A549_6H:BRD-K18910433-001-19-2:0.013,BRD-K18910433,estradiol,trt_cp,A549,0.013,µM,10 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H20|HOG002_A549_6H_X2_F1B10:H20|HOG002_A549_6H_X3_F1B10:H20
264683,HOG002_A549_6H:BRD-K18910433-001-19-2:0.0412,BRD-K18910433,estradiol,trt_cp,A549,0.0412,µM,10 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H19|HOG002_A549_6H_X2_F1B10:H19|HOG002_A549_6H_X3_F1B10:H19
264684,HOG002_A549_6H:BRD-K18910433-001-19-2:0.1235,BRD-K18910433,estradiol,trt_cp,A549,0.1235,µM,100 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H18|HOG002_A549_6H_X2_F1B10:H18|HOG002_A549_6H_X3_F1B10:H18
264685,HOG002_A549_6H:BRD-K18910433-001-19-2:0.3704,BRD-K18910433,estradiol,trt_cp,A549,0.3704,µM,500 nM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H17|HOG002_A549_6H_X2_F1B10:H17|HOG002_A549_6H_X3_F1B10:H17
264686,HOG002_A549_6H:BRD-K18910433-001-19-2:1.1111,BRD-K18910433,estradiol,trt_cp,A549,1.1111,µM,1 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H16|HOG002_A549_6H_X2_F1B10:H16|HOG002_A549_6H_X3_F1B10:H16
264687,HOG002_A549_6H:BRD-K18910433-001-19-2:10,BRD-K18910433,estradiol,trt_cp,A549,10,µM,10 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H14|HOG002_A549_6H_X2_F1B10:H14|HOG002_A549_6H_X3_F1B10:H14
264688,HOG002_A549_6H:BRD-K18910433-001-19-2:3.3333,BRD-K18910433,estradiol,trt_cp,A549,3.3333,µM,3 µM,6,h,6 h,HOG002_A549_6H_X1_F1B10:H15|HOG002_A549_6H_X2_F1B10:H15|HOG002_A549_6H_X3_F1B10:H15
