,pubchem_smiles,std_canonical_smiles,std_inchi_key
60196391,CCCC[N+]1=CC=CC=C1C.F[P-](F)(F)(F)(F)F,CCCC[n+]1ccccc1C,BHIGPVGNEXDQBL-UHFFFAOYSA-N
25914,CCCCNCC,CCCCNCC,QHCCDDQKNUYGNC-UHFFFAOYSA-N
86751,CCC(C)CCCC(C)(C)O,CCC(C)CCCC(C)(C)O,WRFXXJKURVTLSY-UHFFFAOYSA-N
77680,CC(C)(C)NCCNC(C)(C)C,CC(C)(C)NCCNC(C)(C)C,KGHYGBGIWLNFAV-UHFFFAOYSA-N
8007,CCCCN,CCCCN,HQABUPZFAYXKJW-UHFFFAOYSA-N
7996,CC(C)OCCO,CC(C)OCCO,HCGFUIQPSOCUHI-UHFFFAOYSA-N
17259,CCCCCCOC(=O)C=C,C=CC(=O)OCCCCCC,LNMQRPPRQDGUDR-UHFFFAOYSA-N
8163,CCCCCCCCCC(=O)C,CCCCCCCCCC(C)=O,KYWIYKKSMDLRDC-UHFFFAOYSA-N
64805,CC(CC1=CC2=C(C=C1)OCO2)C=O,CC(C=O)Cc1cc2c(cc1)OCO2,BOPPSUHPZARXTH-UHFFFAOYSA-N
53172,C1CC(CC(C1)CN=C=O)CN=C=O,O=C=NCC1CCCC(CN=C=O)C1,XSCLFFBWRKTMTE-UHFFFAOYSA-N
27350,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N
33611,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,SAPNXPWPAUFAJU-UHFFFAOYSA-N
443951,CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3c4c(c[nH]c4ccc3)C[C@H]2N(C)C1,JOAHPSVPXZTVEP-YXJHDRRASA-N
8134,COCCOCCO,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N
636405,CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,PWAUCHMQEXVFJR-PMAPCBKXSA-N
11082,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,NGHVIOIJCVXTGV-ALEPSDHESA-N
20056587,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N)NC(=O)C(CN)O)O.OS(=O)(=O)O,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,UDIIBEDMEYAVNG-LZSNBCOPSA-N
5282242,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,UNJFKXSSGBWRBZ-BJCIPQKHSA-N
5484366,C=CCN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.Cl,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,UIQMVEYFGZJHCZ-SSTWWWIQSA-N
6975516,CCOC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=C4C=C(C=CC4=NC=C3)OC,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,NSBRKSWSLRQPJW-WWLNLUSPSA-N
197066,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N
23674,CCOC1=C2C(=C(C=C1)S(=O)(=O)O)C=CC=N2,CCOc1c2ncccc2c(S(=O)(=O)O)cc1,YAMVZYRZAMBCED-UHFFFAOYSA-N
8434,CCOC(=O)C1=CC=C(C=C1)O,CCOC(=O)c1ccc(O)cc1,NUVBSKCKDOMJSU-UHFFFAOYSA-N
9568618,C1=C(N=C(S1)N)/C(=N/OCC(=O)[O-])/C(=O)N[C@H]2[C@H](N(C2=O)S(=O)(=O)[O-])COC(=O)N.[Na+].[Na+],NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,UIMOJFJSJSIGLV-JNHMLNOCSA-N
3045407,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)COC6=CC=C(C=C6)OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4c(CCN3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC)c1c(cc(OC)cc1)[nH]4,KFDDPVMIQMFHBI-JLIPXIIDSA-N
441348,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl.Cl,CCN(CC)CCOC(=O)c1c(Cl)cc(N)cc1,VDANGULDQQJODZ-UHFFFAOYSA-N
151173,C1C(O[C@H](O1)CO)N2C=CC(=NC2=O)N,Nc1nc(=O)n(C2CO[C@H](CO)O2)cc1,RXRGZNYSEHTMHC-MLWJPKLSSA-N
12056759,CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+],CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,JTHMVYBOQLDDIY-UHFFFAOYSA-N
86302,COCCCOCCCOC,COCCCOCCCOC,KWDCKLXGUZOEGM-UHFFFAOYSA-N
9844225,CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)OC(=O)C)CCN3C.Cl,CC(=O)Oc1c2O[C@H]3[C@@H](OC(C)=O)C=C[C@H]4[C@H]5Cc(c2[C@@]34CCN5C)cc1,GVGLGOZIDCSQPN-PVHGPHFFSA-N
19539,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O,O=C(O)c1cc(Oc2ccccc2)ccc1,NXTDJHZGHOFSQG-UHFFFAOYSA-N
16224,CCCCCCCCN(C)C,CCCCCCCCN(C)C,UQKAOOAFEFCDGT-UHFFFAOYSA-N
13542,CCCCN(CCCC)N=O,CCCCN(CCCC)N=O,YGJHZCLPZAZIHH-UHFFFAOYSA-N
11285653,CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,IBSNKSODLGJUMQ-SDNWHVSQSA-N
24847,CCCCCC(CCC)CO,CCCCCC(CO)CCC,YLQLIQIAXYRMDL-UHFFFAOYSA-N
656634,COC1=CC(=CC(=C1OC)OC)C[C@H]2C3=CC(=C(C=C3CCN2)O)O.Cl,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,RGVPOXRFEPSFGH-AWEZNQCLSA-N
650,CC(=O)C(=O)C,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N
18062,CC(C)(C1=CC=C(C=C1)C(C)(C)O)O,CC(C)(O)c1ccc(C(C)(C)O)cc1,LEARFTRDZQQTDN-UHFFFAOYSA-N
66678,CC1=CC2=C(C=C1)NCCC2,Cc1cc2c(cc1)NCCC2,XOKMRXSMOHCNIX-UHFFFAOYSA-N
2734247,CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCCCn1cc[n+](C)c1,RVEJOWGVUQQIIZ-UHFFFAOYSA-N
70837,C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,O=C(c1ccccc1)c1c(O)c(O)c(O)cc1,HTQNYBBTZSBWKL-UHFFFAOYSA-N
61017,CC(C)(C)CC(C)(C)N,CC(C)(C)CC(C)(C)N,QIJIUJYANDSEKG-UHFFFAOYSA-N
1910825,CCCCN(CCCC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,CCCCN(CCCC)c1cc(O)c(C(=O)c2ccccc2C(=O)O)cc1,QPNFUBAIQZJEPO-UHFFFAOYSA-N
50942,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,HWXIGFIVGWUZAO-UHFFFAOYSA-N
20395,CCC(C1=CC=CC=C1)C(=O)OCCN2CCOC(C2C)C3=CC=CC=C3,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,BAQKJENAVQLANS-UHFFFAOYSA-N
10470544,CC(C)CCCCCCC1=CC=C(C=C1)OCCOCCO,CC(C)CCCCCCc1ccc(OCCOCCO)cc1,RXXPAEGIPXPLPB-UHFFFAOYSA-N
5282109,CC(=CCC/C(=C/COC=O)/C)C,CC(C)=CCC/C(C)=C/COC=O,FQMZVFJYMPNUCT-YRNVUSSQSA-N
326,CC(C)C1=CC=C(C=C1)C=O,CC(C)c1ccc(C=O)cc1,WTWBUQJHJGUZCY-UHFFFAOYSA-N
6650,CC1(CCC(CC1)C(C)(C)N)N,CC1(N)CCC(C(C)(C)N)CC1,KOGSPLLRMRSADR-UHFFFAOYSA-N
24451,OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+],O=P(O)(O)OP(=O)(O)O,XPPKVPWEQAFLFU-UHFFFAOYSA-N
8028,C1CCOC1,C1CCOC1,WYURNTSHIVDZCO-UHFFFAOYSA-N
8896,CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)[O-].CC(=O)[O-].[Mg+2],UEGPKNKPLBYCNK-UHFFFAOYSA-L
84703,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],IZWSFJTYBVKZNK-UHFFFAOYSA-N
70700,CC(C)(C)C(=O)CC(=O)C(C)(C)C,CC(C)(C)C(=O)CC(=O)C(C)(C)C,YRAJNWYBUCUFBD-UHFFFAOYSA-N
153994,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(Cl)c(Cl)ccc1,KPBZROQVTHLCDU-UHFFFAOYSA-N
10357917,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C\2/CCOC(=O)S2)/C,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,LLJDJQYGZBQFIF-FLIBITNWSA-N
113646,CCCCCCCCSCC1=CC(=C(C(=C1)C)O)CSCCCCCCCC,CCCCCCCCSCc1cc(CSCCCCCCCC)c(O)c(C)c1,GAODDBNJCKQQDY-UHFFFAOYSA-N
72187526,C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)/C=C\Br,O=c1[nH]c(=O)n([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br,GCQYYIHYQMVWLT-YNYOGKQOSA-N
11429,CCC(CO)O,CCC(O)CO,BMRWNKZVCUKKSR-UHFFFAOYSA-N
7725,CC1=CC=C(C=C1)C=O,Cc1ccc(C=O)cc1,FXLOVSHXALFLKQ-UHFFFAOYSA-N
2734250,CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1C,XUAXVBUVQVRIIQ-UHFFFAOYSA-N
16749605,CCCCCCCCCCCCN1C=C[N+](=C1)C.[Br-],CCCCCCCCCCCCn1cc[n+](C)c1,ILQHIGIKULUQFQ-UHFFFAOYSA-N
23079882,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCC[n+]1cccc(C)c1,DADKKHHMGSWSPH-UHFFFAOYSA-N
656597,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-],C[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,PIPAJLPNWZMYQA-RYTJFDOTSA-N
3442,CCCCC1=CN=C(C=C1)C(=O)O,CCCCc1cnc(C(=O)O)cc1,DGMPVYSXXIOGJY-UHFFFAOYSA-N
91699,CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2,CCCOCC(=Nc1c(C(F)(F)F)cc(Cl)cc1)n1ccnc1,HSMVPDGQOIQYSR-UHFFFAOYSA-N
11622,CCCCCCCCCCCC(=O)C,CCCCCCCCCCCC(C)=O,CYIFVRUOHKNECG-UHFFFAOYSA-N
18198,CC(C#CC(C)O)O,CC(O)C#CC(C)O,KDOWHHULNTXTNS-UHFFFAOYSA-N
9984487,CC1=CC(=CC2=C1NC(=O)CC2(C)C)CCN3CCN(CC3)C4=NSC5=CC=CC=C54.CS(=O)(=O)O,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C,SRAQFALNAGNAQE-UHFFFAOYSA-N
9839190,CNCC1=CC=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1,XFJIYNUISLDNLP-UHFFFAOYSA-N
23671691,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)[O-])O)C.[K+],C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O,PBKZPPIHUVSDNM-WNHSNXHDSA-N
4099,CCC1(C(=O)NC(=O)N(C1=O)C)CC,CCC1(CC)C(=O)NC(=O)N(C)C1=O,FWJKNZONDWOGMI-UHFFFAOYSA-N
10134976,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=CC4=C3C=CN4CCC(=O)O,Cc1c(CCOc2cccc3c2ccn3CCC(=O)O)nc(-c2ccccc2)o1,OMSPUVWUIHNYCS-UHFFFAOYSA-N
8505,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C=C4OC5=C(C(=C(C=C35)Br)[O-])[Hg])[O-])Br.O.[Na+].[Na+],O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg])c2ccccc21.[Na+].[Na+],PMZYXGAVEIKOOQ-UHFFFAOYSA-L
6604087,C1C(=C(N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+],NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])[C@@H]3SC2)cc1,SYLKGLMBLAAGSC-KUDFPVQQSA-N
62835,CC1C(=C(C(=O)O1)O)C,CC1=C(O)C(=O)OC1C,UNYNVICDCJHOPO-UHFFFAOYSA-N
10886,CCCCCC(=O)OCCCCC,CCCCCOC(=O)CCCCC,WRFZKAGPPQGDDQ-UHFFFAOYSA-N
8380,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,LVAGMBHLXLZJKZ-UHFFFAOYSA-N
6409,C(C(F)(F)F)O,OCC(F)(F)F,RHQDFWAXVIIEBN-UHFFFAOYSA-N
6809,C1=CC=C2C(=C1)C(=O)NC2=O,O=C1NC(=O)c2ccccc12,XKJCHHZQLQNZHY-UHFFFAOYSA-N
70308,CC(C)(C)C(=O)C1=CC=CC=C1,CC(C)(C)C(=O)c1ccccc1,OECPUBRNDKXFDX-UHFFFAOYSA-N
65552,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,PPJYSSNKSXAVDB-UHFFFAOYSA-N
11972,CC(=O)NC1=CC=CC=C1O,CC(=O)Nc1ccccc1O,ADVGKWPZRIDURE-UHFFFAOYSA-N
11346,CC(=O)C1=CC=CC=C1[N+](=O)[O-],CC(=O)c1ccccc1[N+](=O)[O-],SUGXZLKUDLDTKX-UHFFFAOYSA-N
61410,CCCCCCCCC(=O)OCC=C,C=CCOC(=O)CCCCCCCC,MFLWLDDOGSNSKO-UHFFFAOYSA-N
6028739,C/C=C(/C)\C#N,C/C=C(/C)C#N,IHXNSHZBFXGOJM-HYXAFXHYSA-N
56638112,COC1=CC(=C(C=C1)C(=O)C2=CC(=CC=C2)O)OC,COc1cc(OC)c(C(=O)c2cc(O)ccc2)cc1,YKEXNVPSARYZDR-UHFFFAOYSA-N
6620,CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,Cc1c(O)ccc(C(C)(C)c2cc(C)c(O)cc2)c1,YMTYZTXUZLQUSF-UHFFFAOYSA-N
16218739,CC1=CC=C(C=C1)S(=O)(=O)[O-].CC(C)C[P+](C)(CC(C)C)CC(C)C,CC(C)C[P+](C)(CC(C)C)CC(C)C,BIUUTLHYFPFWRB-UHFFFAOYSA-N
69917,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,XPAQFJJCWGSXGJ-UHFFFAOYSA-N
80289,C1=CC=C(C=C1)C(=N)N.Cl,N=C(N)c1ccccc1,PXXJHWLDUBFPOL-UHFFFAOYSA-N
91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,CCC1COC(Cn2cncn2)(c2c(Cl)cc(Cl)cc2)O1,DWRKFAJEBUWTQM-UHFFFAOYSA-N
31219,CCC(=O)OCC1=CC=CC=C1,CCC(=O)OCc1ccccc1,VHOMAPWVLKRQAZ-UHFFFAOYSA-N
3067270,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O.O,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,VQHSOMBJVWLPSR-JVCRWLNRSA-N
15277,COC1=CC=C(C=C1)N=[N+](C2=CC=C(C=C2)OC)[O-],COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,KAEZRSFWWCTVNP-UHFFFAOYSA-N
84098,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,CS(=O)(=O)c1c(C(=O)c2c(C3CC3)onc2)ccc(C(F)(F)F)c1,OYIKARCXOQLFHF-UHFFFAOYSA-N
8048,CCCCCCCCCC(=O)OCC,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO-UHFFFAOYSA-N
15627,CC(C)(C)C1=CC=C(C=C1)C=C,C=Cc1ccc(C(C)(C)C)cc1,QEDJMOONZLUIMC-UHFFFAOYSA-N
15359,CCNC1=NC(=NC(=N1)OC)NC(C)C,CCNc1nc(NC(C)C)nc(OC)n1,PXWUKZGIHQRDHL-UHFFFAOYSA-N
7116,C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1N,Nc1cc2c(cc1)cc(S(=O)(=O)O)cc2,SEMRCUIXRUXGJX-UHFFFAOYSA-N
9963,C1=CC(=CC(=C1)C(F)(F)F)C(=O)O,O=C(O)c1cc(C(F)(F)F)ccc1,FQXQBFUUVCDIRK-UHFFFAOYSA-N
6505803,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,AYUNIORJHRXIBJ-TXHRRWQRSA-N
6364626,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)[O-])/O2)O)O.[Na+],CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,KAQKFAOMNZTLHT-OZUDYXHBSA-N
71077,C([C@H](C(=O)O)N)O,N[C@H](CO)C(=O)O,MTCFGRXMJLQNBG-UWTATZPHSA-N
138477,C1=CC=C(C=C1)N2C=NN=N2,c1ccc(-n2cnnn2)cc1,IYPXPGSELZFFMI-UHFFFAOYSA-N
5486971,CC(C)C[C@@H](CC(=O)O)CN,CC(C)C[C@H](CN)CC(=O)O,AYXYPKUFHZROOJ-ZETCQYMHSA-N
3033226,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)NO,O=C(C[S+]([O-])C(c1ccccc1)c1ccccc1)NO,CGNMLOKEMNBUAI-UHFFFAOYSA-N
1053,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O,Cc1ncc(COP(=O)(O)O)c(CN)c1O,ZMJGSOSNSPKHNH-UHFFFAOYSA-N
16683095,C(=O)(O[Bi]=O)O[Bi]=O,O=[Bi]OC(=O)O[Bi]=O,MGLUJXPJRXTKJM-UHFFFAOYSA-L
60196287,C1CC(=O)N[C@@H]1C(=O)N[C@H]2C[C@@H]2C3=CC=CC=C3,O=C1CC[C@@H](C(=O)N[C@H]2C[C@@H]2c2ccccc2)N1,UGSLDMJXBQKDCT-WOPDTQHZSA-N
2795,CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,WRCHFMBCVFFYEQ-UHFFFAOYSA-N
54682461,CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cc(NS(=O)(=O)c3ncc(C(F)(F)F)cc3)ccc2)C(=O)O1,SUJUHGSWHZTSEU-FYBSXPHGSA-N
18551400,CC(CC1=CC=C(C=C1)OCC(=O)O)NCC(C2=CSC(=N2)C(F)(F)F)O,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,YVIXXPCJZAUQHJ-UHFFFAOYSA-N
25106,COCCOC(=O)CC#N,COCCOC(=O)CC#N,SGLKIEOMYXTGBH-UHFFFAOYSA-N
31298,C(O)[P+](CO)(CO)CO.[Cl-],OC[P+](CO)(CO)CO,FAUOSXUSCVJWAY-UHFFFAOYSA-N
9959619,CCCOC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)CC)C3=NC(=O)C4=NN(C(=C4N3)CC)CC5=CC=CC=N5,CCCOc1c(-c2nc(=O)c3nn(Cc4ccccn4)c(CC)c3[nH]2)cc(S(=O)(=O)N2CCN(CC)CC2)cc1,NIBCDDKWFDEBEP-UHFFFAOYSA-N
90509,CC1(C(=O)NC(=O)NC1=O)C,CC1(C)C(=O)NC(=O)NC1=O,LAOZSCRCYVBSJA-UHFFFAOYSA-N
19402,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,UDHXJZHVNHGCEC-UHFFFAOYSA-N
168870,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O.CS(=O)(=O)O,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5c6c(c[nH]c6ccc5)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,SEALOBQTUQIVGU-QNIJNHAOSA-N
175854,C(/C=C/CO)O,OC/C=C/CO,ORTVZLZNOYNASJ-OWOJBTEDSA-N
6537502,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,UVYVLBIGDKGWPX-XJVHMSFUSA-N
16682746,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,APQHKWPGGHMYKJ-UHFFFAOYSA-N
12580,CCCC1=CC=C(C=C1)O,CCCc1ccc(O)cc1,KLSLBUSXWBJMEC-UHFFFAOYSA-N
7984,C1CCCCCCCC(=O)OCCCCCCC1,O=C1CCCCCCCCCCCCCCCO1,LOKPJYNMYCVCRM-UHFFFAOYSA-N
8840,CCCCCCC(CCCCCCCCCCC(=O)OC)O,CCCCCCC(O)CCCCCCCCCCC(=O)OC,RVWOWEQKPMPWMQ-UHFFFAOYSA-N
98356,COC1=CC(=O)OC(C1)CCC2=CC=CC=C2,COC1=CC(=O)OC(CCc2ccccc2)C1,VOOYTQRREPYRIW-UHFFFAOYSA-N
2435,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,Brc1c(NC2=NCCN2)ccc2nccnc12,XYLJNLCSTIOKRM-UHFFFAOYSA-N
